,문장,활동,숙소,맛집,날씨,카페,인사,관광지추천,소개
201,야 챗봇 제주도 근처 활동 추천해줘,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3345,숙소 근처 관광지 추천해주세요,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1456,새로 생긴 카페는 어디에 있나요?,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1351,홀이 깨끗한 맛집 말해줘,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1021,아 제주시 맛집 추천해줘,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2411,계획 세우는거 도와줄래?,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1030,어 서부권 맛집 추천 부탁해,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1987,별점 흠 높은 제주도 카페 알려줘.,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2362,제주도 관광 알려줘요,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2016,바다가 보이는 흠 카페 있어?,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3140,바다가 이쁜 관광지 추천 해줄래?,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
700,제주 숙소 추천 부탁해.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
725,제주30만원대 숙소 알려주라.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
876,제주 두루치기 맛집 추천해줘,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3033,액티비티 할 수 있는 관광지 추천,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3078,제주 공항 근처 관광지 추천해줘,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1660,서귀포시 서부 카페 있나?,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1265,아 지금 영업중인 맛집 추천해줘,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2105,제주도 관광 챗봇아 안녕,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2682,있잖아 제주도 기후적 특징 알려줘,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
65,제주도 만원대 활동,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1893,샌드위치 파는 카페 알려줄 수 있니?,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
301,서귀포시 3만원대 활동 추천해봐,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107,그 제주도 3만원대 활동 추천해줘,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
195,제주도 근처 활동 뭐있어,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1241,음 이영자가 추천한 맛집 추천해줘,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
909,어르신 입맛에 맞는 맛집 추천해줘,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
123,제주도 6시에 활동,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1363,현지인 맛집 부탁혀,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2621,제주도 출신 연예인 소개해줘이,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1636,빵을 파는 카페가 추천해주십쇼.,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1077,음 칼국수 맛있는 집 추천해줘,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2912,제주도 여행사 말해줘,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
393,서귀포시 활동 중에 안피곤한거 뭐있지,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
784,제주공항근처 호텔 알려줘.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3138,바다가 이쁜 관광지 추천해주라,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1040,어 동부 맛집 추천좀,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
521,제주도 커플 숙소추천,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
440,제주관광하기 좋은 숙소 추천,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2677,제주도 기후적 특징 소개해줘이,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1524,5만원대 카페 추천해줘.,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
577,제주도 조식가능한 숙소 추천,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1386,아 제주도 동쪽에 맛있는 식당 알려줘,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1177,배달 포장 가능한 맛집 추천 부탁,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1385,어 제주도 동쪽에 맛있는 식당 알려줘,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
709,제주 비지니스 호텔 알려주라.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3169,택시 승강장이 있는 관광지 추천,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2079,1만원대 아 카페 추천해줘.,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
368,서귀포시 후기좋은 활동 추천,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1790,카멜리아힐 근처에 카페가 알려줘요.,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
866,제주시 맛집 추천해줘,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3317,공항 근처 관광지 추천해주라,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1875,빙수가 다양한 카페 알려주세요.,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1947,커피가 다양한 흠 카페 알려줘.,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2926,제주도 산 소개,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3099,걸어서 갈 수 있는 관광지 추천해줘,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
671,제주 모텔 알려줘.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1556,도넛 파는 카페가 추천해줘.,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4,제주도 놀 것 추천해봐,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1924,케이크 파는 카페 알려줄 수 있니?,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2589,서귀포시의 읍과 면을 말해줘,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1490,주차장이 있는 카페 알려줘.,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2546,우도에 들어가는 방법 검색해줘,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2753,제주도 목장 비율 알려줘,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2346,야 챗봇아 정보 얻고 싶어,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3137,바다가 이쁜 관광지 추천 고,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
666,제주 호텔 추천 부탁해.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1381,제주도 동쪽에 맛있는 식당 말해줘,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1578,마들렌 파는 카페 알려줄 수 있니?,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
990,칼국수 맛있는 집 말해줘,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1132,음 십만원 이하 맛집 추천해줘,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
282,챗봇 서귀포시 만원대 활동 추천해줘,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2686,삼다도의 의미 소개해주세요,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1498,10만원대 카페 있을까?,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2476,어 삼다수의 수원지를 알려줘,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
569,제주도여행 투숙할 곳이 어디야?,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2513,음 돌고래를 볼 수 있는 곳을 알려줘,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2229,반가워요 제주도 정보 좀 주세요,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2291,저기요 제주도 정보 좀 주세요,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3176,이 있는 관광지 추천해주라,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
219,서귀포시 야외활동,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2340,야 챗봇아 제주도 정보 줘,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
534,서귀포 럭셔리 숙소추천,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1395,아 20년 이상된 맛집 추천해줘,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2534,제주도 유명 사찰 소개해주세요,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
349,있잖아 서귀포시 9시에 활동 추천해줘,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1246,생방송투데이에 나온 맛집 추천 부탁?,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1653,서귀포 카페 추천해줘.,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2013,세련된 아 카페 알려줘.,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1430,안주 맛있는 맛집 부탁혀,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2126,안녕하세요 제주도 정보 주세요,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1631,빵을 파는 카페가 알려줄 수 있니?,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2407,나 도와줄 수 있어?,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3180,이 있는 관광지 추천 부탁드려요,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1584,마들렌 파는 카페 추천해줘.,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
588,공항근처 중문 숙소 추천,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2366,제주도 여행 알려줘요,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1128,십만원 이하 맛집 말해줘,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
932,제주시 맛집 부탁혀,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
535,제주공항근처 럭셔리 숙소추천,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1808,포장 가능한 카페 알려줄 수 있니.,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2641,역대 제주도지사 몇명인지 검색해줘,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1559,드립커피 파는 카페 알려줘.,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2723,야 제주도 무인도 갯수 알려줘,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2035,서귀포시 서부 흠 카페 알려주세요.,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1802,케이크 파는 카페는 어디에 있니?,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1773,주차 가능한 카페 있을까?,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1688,아쿠아플라넷 제주 근처 카페 있을까?,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
481,중문 모텔 추천해줘.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1992,새로 생긴 흠 카페는 어디에 있나요?,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
111,제주도 3시에 활동 알려줘,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2115,안뇽 제주도 정보 좀 얻고 싶어,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1357,아 홀이 깨끗한 맛집 추천해줘,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
133,아 제주도 6시에 활동 추천해줘,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2681,아 제주도 기후적 특징 알려줘,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2659,음 제주도 인구수 알려줘,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
546,서귀포 풀빌라 추천,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1237,이영자가 추천한 맛집 말해줘,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
289,서귀포시 2만원대 활동 알려줘봐,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2159,하잉 챗봇아,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1858,베이커리 전문점 알려줄 수 있나요?,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1407,야 찐 제주도 맛집 알려줘,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1637,빵을 파는 카페가 추천해줘.,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
929,제주시 맛집 추천 부탁,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
41,그 제주도 실외활동 추천해줘,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1719,예약 가능한 카페 있어?,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2974,제주도 행정구역 시 소개해봐,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
895,가까운 맛집 추천해줘,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2378,ㅎㅇ 나 제주도 여행 갈거야,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1218,요즘 뜨는 맛집 부탁한데이,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3117,경치가 이쁜 관광지 추천해줘,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2109,안뇽 제주도 관광 챗봇,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
464,서귀포에서 머무를 숙소가 어디야?,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
777,제주도 호텔 알려주라.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
899,방송에 나온 맛집 추천해줘,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1680,아기의자 구비된 카페 알려주세요.,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1404,어 찐 제주도 맛집 알려줘,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1675,스터디 카페 알려줘요.,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1623,빙수 파는 카페가 알려줄 수 있니?,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
220,서귀포시 야외활동 추천,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1436,야 안주 맛있는 맛집 추천해줘,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1896,샌드위치가 다양한 카페 알려주세요.,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
516,제주공항근처 저렴한 숙소 추천해줘.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2427,안녕 계획 세우는거 좀 도와줘,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
50,음 제주도 재미있는거 추천해줘,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3248,반응이 좋은 관광지 추천해줘,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1016,아 제주도에 있는 맛집 추천해줘,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2128,안녕하세요 제주도 정보 얻고 싶어요,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1078,어 칼국수 맛있는 집 추천해줘,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2274,챗봇아 정보 좀 줘,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
994,맛있는 횟집은 추천 부탁?,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1895,샌드위치 파는 카페는 어디에 있을까?,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2817,제주도에서 일어난 사건 말해줘,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
231,야 챗봇 서귀포시 야외활동 추천해줘,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
314,서귀포시 3시에 활동 추천해봐,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
340,서귀포시 9시에 활동 말해줘,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
751,제주 100만원대 숙소 추천 부탁해.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1412,연인이랑 가기 좋은 맛집 부탁하겠구먼,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
730,제주 50만원대 숙소 추천 좀,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1074,아 흑돼지 구이 맛집 추천해줘,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1196,예약 가능한 맛집 추천 부탁,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
329,서귀포시 6시에 활동 알려줘봐,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
702,제주 숙소 알려주라.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
383,서귀포시 활동 중에 안힘든거 알려줘,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1754,제주시 서부 카페 알려줘요.,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3100,걸어서 갈 수 있는 관광지 추천해봐,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1603,별점 높은 카페 있어?,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2293,저기요 제주도 정보 좀 얻고 싶어요,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2664,제주도 지형적 특징 소개 부탁합니다,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2458,있잖아 제주항공 소개해줘,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1674,스터디 카페 알려줘.,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3300,공항 근처 관광지 추천,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2345,야 챗봇아 정보 좀 줘,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
544,중문 펜션추천,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1532,강아지 메뉴가 준비된 카페 있나?,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2530,아 제주도에서 많이 피는 꽃 알려줘,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1959,포장 가능한 어 카페 있나요?,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1944,뷰가 멋진 카페 알려주세요.,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
918,찐 제주도 맛집 알려줘,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
808,서귀포 특별한 날에 갈 숙소 추천 좀,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3014,제주시 관광지 추천해줘,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2586,있잖아 제주시의 읍과 면을 소개해줘,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
613,수영장이 있는 제주도 호텔 추천해줘.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
367,서귀포시 후기좋은 활동,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2495,어 제주도 자전거여행 코스 소개해줘,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1433,어 안주 맛있는 맛집 추천해줘,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2703,야 삼무도의 의미 알려줘,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2637,야 제주도지사 알려줘,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2908,챗봇 제주도 특산물 소개해줘,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1419,해변가 보이는 맛집 부탁한데이,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2049,애월읍 흠 카페 알려줘.,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2515,아 돌고래를 볼 수 있는 곳을 알려줘,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
713,제주 혼자 머무를 숙소 알려주라.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2064,휠체어 가능한 어 카페 알려줘,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2206,ㅎㅇ 정보 좀 얻고 싶어,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1036,아 서귀포 맛집은 어디야?,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2767,음 제주도 가는 방법 소개해줘,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1604,별점 높은 카페 추천해주세요.,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2005,저렴한 카페 어 알려줘.,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
346,음 서귀포시 9시에 활동 추천해줘,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
396,제주 숙소추천,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1255,맛있는 녀석들에 나온 맛집 말해줘,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3044,런닝맨에 나온 관광지 추천해줘,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2814,그 제주도에서 돌아오는 방법 소개해줘,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1039,음 동부 맛집 추천좀,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1891,샌드위치 카페 알려주세요.,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3282,생일에 가기 좋은 관광지 추천해주세요,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
678,제주 애인과 갈 숙소 알려줘.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1080,있잖아 칼국수 맛있는 집 추천해줘,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3110,뷰가 이쁜 관광지 추천 부탁드려요,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1501,1만원대 카페 알려줄 수 있나요?,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1716,예약 가능한 카페 알려줄 수 있니.,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1335,음 해장국 맛집 추천해줘,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
984,흑돼지 구이 맛집 추천 부탁,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1818,한라산 근처 카페 좀 있나?,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2544,우도에 들어가는 방법 소개해주세요,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3034,한라산 근처 관광지 추천,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2734,제주시의 읍 이름들을 소개해줘,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
968,섭지코지 근처 맛집 부탁하겠구먼,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1542,강아지랑 같이 갈 카페 추천해줘.,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2999,제주시의 읍과 면,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
192,제주도 근처 활동 알려줘,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
650,서귀포 80만원대 숙소 추천해줘.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2903,음 제주도 특산물 소개해줘,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
442,제주 리조트 추천,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2307,저기 제주도 정보 줘,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
880,해물짬뽕 맛집 추천해줘,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2270,챗봇아 제주도 정보 얻고 싶어,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2970,제주도 행정구역 시,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2449,정보 얻으러 왔습니다,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2389,챗봇아 나 제주도 여행 간다,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1965,마들렌 파는 근데 카페 알려주세요.,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2755,제주도 평균 유동 인구 알려줘,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2946,제주도 섬 읊어봐,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1902,에스프레소 파는 카페 알려주세요.,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3236,별점이 높은 관광지 추천해주세요,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
959,제주시청 근처 맛집은 추천 부탁?,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2779,제주도 가는 방법 좀 알려줘봐,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2030,제주시 서부 어 카페 추천해주십쇼.,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
87,제주도 2만원대 활동 뭐있지,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3331,모텔 근처 관광지 추천해봐,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
893,놀이시설 있는 맛집 추천 부탁해,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2876,어 제주도에서 낚시하는 곳 소개해줘,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2337,야 여행 정보를 좀 얻고 싶어,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
40,챗봇 제주도 실외활동 추천해줘,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
394,지금 예약 가능한 서귀포시 활동,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1925,케이크 파는 카페 알려줘.,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2170,하잉 정보 좀 얻고 싶어,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1900,에스프레소 카페 알려주세요.,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2048,카멜리아힐 근처에 카페가 음 있나?,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
581,제주도 바다가 보이는 숙소 추천,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
10,아 제주도 놀 것 추천해줘,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
644,서귀포 60만원대 숙소 추천해줘.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
804,중문 모텔 알려줘.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2569,아 제주시 쪽 시장 알려줘,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2027,제주시 동부 흠 카페 알려줘.,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
460,서귀포 숙소추천,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
157,제주도 후기좋은 활동 추천해봐,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
248,그 서귀포시 실외활동 추천해줘,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1535,강아지 메뉴가 준비된 카페 추천해줘.,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
724,제주30만원대 숙소 알려줘.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1761,주변 카페 알려줄 수 있니.,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2388,챗봇아 나 제주도 여행 가,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
